Tipo_Prenda,Genero,Color,Estilo,Marca,Precio,Talla,Cantidad_Lavados,Edad,Profesion,Genero_Incluyente,Calidad
Otros,Caballero,Amarillo,Formal,Marca B,1690.43,34,2,27,Medicina,Mujer,Mala
Otros,Caballero,Rojo,Deportivo,Marca C,931.59,39,11,61,Medicina,Mujer,Regular
Pantalón,Dama,Azul,Formal,Marca A,1138.29,31,17,50,Artes,Mujer,Buena
Otros,Dama,Azul,Casual,Marca D,1778.65,35,28,42,Educación,Hombre,Mala
Otros,Caballero,Verde,Formal,Marca B,1168.37,37,31,60,Educación,HombreMujer,Buena
Vestido,Dama,Blanco,Casual,Marca A,1938.28,36,14,38,Ingeniería,Mujer,Regular
Pantalón,Dama,Amarillo,Formal,Marca D,1258.76,35,36,41,Ciencias Sociales y Humanidades,Hombre,Regular
Pantalón,Dama,Negro,Formal,Marca A,1830.96,31,35,57,Artes,HombreMujer,Buena
Pantalón,Caballero,Negro,Deportivo,Marca A,1867.41,34,32,57,Artes,Hombre,Buena
Camisa,Caballero,Blanco,Formal,Marca A,697.58,36,22,69,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Dama,Verde,Casual,Marca D,810.37,34,5,56,Ciencias Sociales y Humanidades,Hombre,Buena
Chaqueta,Caballero,Rojo,Deportivo,Marca C,1139.38,45,0,49,Medicina,Hombre,Mala
Chaqueta,Dama,Rojo,Deportivo,Marca B,1057.89,30,16,35,Artes,Mujer,Mala
Pantalón,Caballero,Rojo,Casual,Marca A,1123.26,33,48,62,Artes,HombreMujer,Regular
Vestido,Dama,Blanco,Formal,Marca B,1057.82,31,33,62,Medicina,Mujer,Regular
Chaqueta,Caballero,Verde,Casual,Marca A,526.83,40,18,70,Artes,HombreMujer,Buena
Camisa,Caballero,Blanco,Casual,Marca A,1759.86,34,4,44,Ciencias Sociales y Humanidades,Hombre,Regular
Falda,Caballero,Verde,Deportivo,Marca A,947.03,28,40,37,Artes,Hombre,Buena
Otros,Dama,Verde,Formal,Marca C,1672.5,35,3,70,Artes,Mujer,Mala
Vestido,Dama,Negro,Deportivo,Marca A,820.17,38,31,45,Ingeniería,Hombre,Buena
Chaqueta,Dama,Blanco,Casual,Marca B,916.31,38,45,65,Artes,Hombre,Regular
Camisa,Dama,Azul,Deportivo,Marca A,1073.66,42,48,48,Educación,Hombre,Mala
Pantalón,Caballero,Amarillo,Formal,Marca B,923.25,33,36,44,Medicina,Hombre,Regular
Camisa,Dama,Blanco,Casual,Marca D,1625.87,38,38,44,Ciencias Sociales y Humanidades,Hombre,Mala
Camisa,Caballero,Rojo,Casual,Marca B,511.81,35,33,21,Ciencias Sociales y Humanidades,Mujer,Buena
Vestido,Dama,Negro,Deportivo,Marca C,1750.27,36,25,37,Educación,HombreMujer,Buena
Chaqueta,Caballero,Negro,Deportivo,Marca B,1171.37,34,19,34,Medicina,Hombre,Mala
Falda,Caballero,Amarillo,Casual,Marca D,1774.31,28,32,70,Ciencias Sociales y Humanidades,Hombre,Buena
Camisa,Dama,Azul,Deportivo,Marca D,839.6,35,21,24,Ingeniería,Hombre,Mala
Vestido,Caballero,Rojo,Casual,Marca C,1239.77,44,5,62,Medicina,HombreMujer,Mala
Camisa,Dama,Verde,Deportivo,Marca C,716.87,29,2,61,Educación,Hombre,Buena
Otros,Dama,Rojo,Deportivo,Marca B,1482.7,41,25,19,Artes,Hombre,Buena
Vestido,Dama,Negro,Formal,Marca B,1149.97,32,14,59,Ciencias Sociales y Humanidades,Hombre,Buena
Falda,Caballero,Negro,Casual,Marca A,1065.62,32,6,68,Medicina,Hombre,Mala
Camisa,Dama,Blanco,Casual,Marca A,1298.26,44,38,70,Artes,HombreMujer,Buena
Chaqueta,Caballero,Negro,Formal,Marca C,1310.86,45,0,52,Medicina,HombreMujer,Buena
Vestido,Caballero,Verde,Deportivo,Marca A,1499.32,33,7,19,Educación,Mujer,Buena
Chaqueta,Dama,Amarillo,Deportivo,Marca D,901.78,30,19,48,Ingeniería,Mujer,Mala
Otros,Dama,Blanco,Casual,Marca D,1926.07,30,31,59,Educación,Mujer,Mala
Chaqueta,Dama,Blanco,Formal,Marca A,689.74,35,8,21,Medicina,HombreMujer,Mala
Vestido,Dama,Rojo,Casual,Marca B,1176.89,32,48,31,Ingeniería,Mujer,Mala
Pantalón,Dama,Rojo,Casual,Marca A,939.85,37,18,31,Ingeniería,Mujer,Buena
Chaqueta,Dama,Rojo,Deportivo,Marca D,1177.38,33,33,50,Educación,HombreMujer,Regular
Chaqueta,Caballero,Verde,Formal,Marca D,759.51,41,33,70,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Dama,Verde,Formal,Marca C,1608.41,36,43,48,Ingeniería,Mujer,Regular
Pantalón,Dama,Amarillo,Formal,Marca A,858.0,28,40,27,Artes,Mujer,Buena
Camisa,Caballero,Rojo,Formal,Marca B,717.77,44,47,20,Artes,HombreMujer,Mala
Vestido,Caballero,Negro,Deportivo,Marca A,747.27,41,10,28,Ciencias Sociales y Humanidades,Hombre,Buena
Otros,Caballero,Blanco,Formal,Marca D,1695.93,44,9,20,Ingeniería,Hombre,Mala
Chaqueta,Dama,Blanco,Casual,Marca D,1100.65,30,35,63,Educación,HombreMujer,Regular
Camisa,Dama,Negro,Formal,Marca D,640.33,39,36,38,Medicina,HombreMujer,Regular
Falda,Dama,Verde,Formal,Marca C,1388.2,28,26,47,Ingeniería,Hombre,Buena
Otros,Caballero,Azul,Deportivo,Marca B,1050.23,28,45,67,Artes,HombreMujer,Buena
Vestido,Dama,Azul,Casual,Marca A,1755.2,41,41,27,Ingeniería,HombreMujer,Regular
Vestido,Dama,Amarillo,Deportivo,Marca A,589.85,41,28,35,Educación,Hombre,Mala
Camisa,Caballero,Azul,Casual,Marca D,1758.13,37,48,70,Medicina,Hombre,Regular
Otros,Dama,Azul,Casual,Marca D,1896.01,42,5,33,Ingeniería,HombreMujer,Mala
Falda,Caballero,Negro,Formal,Marca C,668.98,41,46,18,Ciencias Sociales y Humanidades,Mujer,Mala
Vestido,Caballero,Rojo,Casual,Marca C,1924.42,38,14,32,Medicina,Hombre,Buena
Falda,Dama,Amarillo,Deportivo,Marca D,1411.89,45,3,47,Medicina,Mujer,Mala
Otros,Caballero,Negro,Formal,Marca C,865.66,41,31,54,Ingeniería,HombreMujer,Mala
Vestido,Dama,Azul,Deportivo,Marca D,856.13,38,27,63,Educación,HombreMujer,Buena
Chaqueta,Dama,Rojo,Formal,Marca D,1276.94,30,3,66,Ciencias Sociales y Humanidades,Hombre,Buena
Vestido,Dama,Blanco,Casual,Marca B,1798.18,33,8,57,Educación,HombreMujer,Mala
Chaqueta,Dama,Amarillo,Deportivo,Marca B,891.57,44,7,36,Medicina,Mujer,Buena
Chaqueta,Dama,Verde,Formal,Marca D,609.82,40,27,63,Artes,HombreMujer,Buena
Chaqueta,Caballero,Rojo,Formal,Marca C,608.11,33,32,48,Ciencias Sociales y Humanidades,HombreMujer,Mala
Falda,Caballero,Blanco,Deportivo,Marca B,606.65,46,37,24,Artes,Hombre,Regular
Vestido,Dama,Azul,Casual,Marca C,1469.39,34,22,28,Medicina,Hombre,Buena
Vestido,Caballero,Rojo,Deportivo,Marca A,658.28,44,18,68,Medicina,Hombre,Buena
Vestido,Dama,Negro,Casual,Marca B,1264.57,37,7,52,Ciencias Sociales y Humanidades,Mujer,Mala
Vestido,Caballero,Blanco,Casual,Marca A,1184.86,36,29,41,Educación,Mujer,Buena
Pantalón,Caballero,Verde,Deportivo,Marca B,1874.3,43,33,44,Ciencias Sociales y Humanidades,Mujer,Buena
Otros,Caballero,Azul,Casual,Marca A,1558.83,35,34,34,Medicina,Hombre,Mala
Pantalón,Dama,Rojo,Deportivo,Marca C,1870.96,28,19,44,Ciencias Sociales y Humanidades,HombreMujer,Buena
Camisa,Dama,Negro,Casual,Marca A,846.69,33,26,54,Ingeniería,Hombre,Mala
Chaqueta,Dama,Amarillo,Deportivo,Marca D,603.27,29,1,27,Educación,Hombre,Mala
Camisa,Caballero,Negro,Casual,Marca B,905.74,38,50,65,Ingeniería,Mujer,Buena
Camisa,Caballero,Azul,Formal,Marca C,1491.57,31,25,48,Artes,HombreMujer,Buena
Camisa,Dama,Negro,Casual,Marca A,807.87,43,2,56,Artes,Mujer,Mala
Camisa,Dama,Azul,Formal,Marca C,633.69,36,49,19,Medicina,Mujer,Regular
Vestido,Caballero,Blanco,Deportivo,Marca D,1831.2,44,18,44,Medicina,Hombre,Regular
Falda,Dama,Blanco,Formal,Marca B,844.09,46,0,36,Ciencias Sociales y Humanidades,HombreMujer,Mala
Otros,Caballero,Verde,Casual,Marca D,1247.27,43,19,37,Medicina,Mujer,Mala
Vestido,Caballero,Verde,Formal,Marca D,928.02,36,2,42,Medicina,Hombre,Regular
Camisa,Caballero,Verde,Deportivo,Marca C,1927.04,32,21,42,Ingeniería,HombreMujer,Mala
Pantalón,Dama,Azul,Formal,Marca B,1693.47,38,31,59,Educación,Hombre,Regular
Vestido,Dama,Verde,Deportivo,Marca C,1852.8,42,6,39,Artes,Hombre,Regular
Otros,Dama,Rojo,Casual,Marca A,1786.44,41,48,48,Artes,Hombre,Buena
Chaqueta,Dama,Verde,Deportivo,Marca C,774.27,41,45,20,Educación,Hombre,Regular
Vestido,Caballero,Azul,Formal,Marca A,1612.5,33,23,68,Ciencias Sociales y Humanidades,Hombre,Mala
Pantalón,Caballero,Verde,Casual,Marca A,1634.95,31,10,20,Medicina,HombreMujer,Buena
Chaqueta,Dama,Azul,Formal,Marca C,1209.67,35,10,55,Medicina,Mujer,Regular
Chaqueta,Caballero,Rojo,Casual,Marca A,832.13,35,28,27,Ciencias Sociales y Humanidades,Hombre,Buena
Falda,Caballero,Rojo,Casual,Marca B,1613.98,46,13,58,Educación,Hombre,Mala
Falda,Dama,Blanco,Casual,Marca B,1350.37,32,38,70,Ingeniería,Mujer,Mala
Pantalón,Dama,Negro,Deportivo,Marca C,727.86,40,38,20,Artes,Mujer,Buena
Vestido,Dama,Rojo,Formal,Marca A,811.87,30,2,43,Artes,Hombre,Mala
Otros,Dama,Negro,Casual,Marca C,1655.94,33,12,39,Ciencias Sociales y Humanidades,HombreMujer,Regular
Vestido,Dama,Azul,Deportivo,Marca A,1944.79,30,47,29,Ciencias Sociales y Humanidades,Hombre,Mala
Vestido,Caballero,Blanco,Deportivo,Marca D,737.28,39,16,41,Medicina,Mujer,Buena
Chaqueta,Caballero,Amarillo,Casual,Marca C,1952.09,46,4,62,Ciencias Sociales y Humanidades,Hombre,Regular
Chaqueta,Caballero,Rojo,Deportivo,Marca A,897.75,35,39,23,Artes,Hombre,Buena
Falda,Dama,Blanco,Deportivo,Marca D,1522.95,37,37,65,Artes,Mujer,Mala
Pantalón,Caballero,Negro,Casual,Marca C,739.37,30,11,20,Artes,HombreMujer,Regular
Vestido,Caballero,Blanco,Casual,Marca A,757.11,38,22,22,Medicina,Hombre,Regular
Chaqueta,Dama,Verde,Formal,Marca B,1569.45,43,35,20,Ciencias Sociales y Humanidades,HombreMujer,Buena
Otros,Dama,Amarillo,Deportivo,Marca B,942.76,44,45,46,Educación,HombreMujer,Mala
Chaqueta,Dama,Negro,Deportivo,Marca B,947.77,45,5,40,Ingeniería,Hombre,Mala
Vestido,Caballero,Blanco,Formal,Marca D,566.91,46,25,35,Artes,Mujer,Buena
Chaqueta,Caballero,Blanco,Formal,Marca A,903.08,34,1,39,Medicina,Mujer,Regular
Vestido,Caballero,Amarillo,Casual,Marca B,1404.68,31,49,67,Ciencias Sociales y Humanidades,HombreMujer,Buena
Chaqueta,Dama,Rojo,Casual,Marca D,1950.23,38,31,43,Artes,Mujer,Buena
Chaqueta,Dama,Verde,Deportivo,Marca C,762.69,38,25,30,Ingeniería,Mujer,Buena
Chaqueta,Dama,Rojo,Casual,Marca B,998.32,32,30,65,Ciencias Sociales y Humanidades,Mujer,Buena
Camisa,Dama,Verde,Casual,Marca C,1288.86,45,16,38,Medicina,Mujer,Mala
Chaqueta,Dama,Negro,Formal,Marca B,1770.48,30,46,23,Ingeniería,HombreMujer,Buena
Falda,Caballero,Blanco,Deportivo,Marca D,1331.87,46,2,37,Educación,Mujer,Regular
Chaqueta,Caballero,Azul,Formal,Marca A,1874.64,40,31,40,Ingeniería,HombreMujer,Mala
Pantalón,Dama,Blanco,Casual,Marca A,1371.49,41,25,37,Educación,Hombre,Regular
Chaqueta,Dama,Amarillo,Deportivo,Marca D,842.45,34,25,32,Educación,Hombre,Mala
Chaqueta,Dama,Verde,Deportivo,Marca A,1762.02,39,37,34,Artes,HombreMujer,Mala
Falda,Dama,Verde,Deportivo,Marca C,1237.09,30,32,41,Ingeniería,Mujer,Buena
Camisa,Dama,Rojo,Formal,Marca A,1299.5,28,49,19,Educación,Mujer,Regular
Falda,Dama,Azul,Deportivo,Marca B,716.86,40,30,36,Educación,Mujer,Mala
Vestido,Dama,Verde,Casual,Marca A,797.24,43,43,24,Educación,HombreMujer,Buena
Otros,Caballero,Negro,Formal,Marca A,840.61,43,38,38,Educación,Hombre,Regular
Falda,Caballero,Rojo,Deportivo,Marca C,998.24,38,31,45,Educación,Mujer,Mala
Falda,Caballero,Azul,Deportivo,Marca D,523.85,38,5,24,Ingeniería,Hombre,Mala
Chaqueta,Dama,Azul,Casual,Marca D,1188.12,30,33,20,Ciencias Sociales y Humanidades,Hombre,Regular
Falda,Caballero,Blanco,Casual,Marca B,507.81,35,2,31,Educación,HombreMujer,Mala
Camisa,Caballero,Azul,Formal,Marca A,1009.72,37,35,23,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Dama,Blanco,Casual,Marca D,1954.23,33,39,48,Medicina,Mujer,Regular
Camisa,Caballero,Verde,Deportivo,Marca D,1285.41,40,44,24,Artes,Mujer,Buena
Vestido,Dama,Amarillo,Casual,Marca C,616.33,33,47,21,Artes,Mujer,Regular
Pantalón,Caballero,Verde,Formal,Marca B,1167.73,44,32,47,Ciencias Sociales y Humanidades,HombreMujer,Regular
Otros,Caballero,Negro,Deportivo,Marca C,1397.94,34,42,20,Ciencias Sociales y Humanidades,HombreMujer,Regular
Chaqueta,Caballero,Negro,Formal,Marca A,1648.2,32,34,64,Ingeniería,HombreMujer,Mala
Pantalón,Dama,Rojo,Casual,Marca C,1093.45,41,44,24,Ciencias Sociales y Humanidades,Hombre,Buena
Otros,Caballero,Rojo,Deportivo,Marca C,1744.45,41,19,39,Ciencias Sociales y Humanidades,Mujer,Regular
Chaqueta,Dama,Amarillo,Formal,Marca B,1881.25,31,21,34,Educación,Mujer,Mala
Falda,Caballero,Blanco,Deportivo,Marca C,1609.25,44,25,26,Ciencias Sociales y Humanidades,Mujer,Mala
Falda,Caballero,Negro,Deportivo,Marca D,880.57,30,41,54,Medicina,HombreMujer,Regular
Pantalón,Dama,Azul,Deportivo,Marca B,1450.99,41,32,52,Artes,HombreMujer,Buena
Pantalón,Caballero,Blanco,Casual,Marca A,808.38,44,11,42,Medicina,Mujer,Regular
Camisa,Caballero,Amarillo,Formal,Marca A,1369.63,34,2,64,Ingeniería,Hombre,Regular
Otros,Caballero,Amarillo,Deportivo,Marca A,1537.22,28,31,26,Educación,HombreMujer,Regular
Vestido,Dama,Azul,Deportivo,Marca D,707.52,33,36,25,Ciencias Sociales y Humanidades,Mujer,Mala
Falda,Caballero,Blanco,Casual,Marca D,1585.61,35,32,18,Artes,Hombre,Buena
Vestido,Dama,Amarillo,Formal,Marca C,1936.57,30,43,30,Medicina,Hombre,Buena
Vestido,Dama,Negro,Formal,Marca C,835.52,34,34,53,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Caballero,Verde,Casual,Marca D,1106.94,35,46,23,Educación,Mujer,Regular
Chaqueta,Dama,Rojo,Formal,Marca A,1740.07,29,14,58,Ciencias Sociales y Humanidades,Mujer,Mala
Otros,Dama,Blanco,Deportivo,Marca B,1664.56,39,10,19,Educación,Mujer,Mala
Falda,Caballero,Verde,Deportivo,Marca C,1101.27,30,27,63,Ingeniería,HombreMujer,Buena
Falda,Dama,Blanco,Formal,Marca A,1662.87,45,32,25,Educación,Mujer,Regular
Camisa,Caballero,Verde,Formal,Marca B,1377.65,41,25,43,Ciencias Sociales y Humanidades,HombreMujer,Regular
Vestido,Dama,Amarillo,Casual,Marca C,709.23,42,47,39,Ciencias Sociales y Humanidades,Hombre,Regular
Vestido,Caballero,Azul,Formal,Marca B,1795.83,35,36,50,Artes,Mujer,Buena
Otros,Dama,Rojo,Deportivo,Marca C,1305.49,35,16,56,Artes,HombreMujer,Regular
Vestido,Dama,Negro,Casual,Marca C,1549.18,37,28,22,Medicina,HombreMujer,Buena
Camisa,Dama,Amarillo,Deportivo,Marca D,1498.91,39,32,21,Medicina,Hombre,Mala
Otros,Caballero,Negro,Deportivo,Marca D,1242.51,39,44,67,Ciencias Sociales y Humanidades,Mujer,Mala
Vestido,Caballero,Blanco,Deportivo,Marca D,1095.81,38,25,41,Artes,Mujer,Buena
Chaqueta,Caballero,Amarillo,Formal,Marca A,1588.73,45,44,57,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Caballero,Rojo,Casual,Marca A,1666.61,30,3,55,Educación,Hombre,Mala
Otros,Caballero,Rojo,Deportivo,Marca A,1478.96,32,30,47,Medicina,Hombre,Buena
Camisa,Dama,Blanco,Casual,Marca B,1488.76,36,24,27,Ingeniería,HombreMujer,Regular
Camisa,Caballero,Azul,Deportivo,Marca D,654.08,34,47,35,Medicina,Hombre,Buena
Camisa,Caballero,Rojo,Casual,Marca B,823.98,36,1,33,Ingeniería,Hombre,Mala
Camisa,Caballero,Rojo,Casual,Marca C,743.36,45,21,55,Educación,HombreMujer,Regular
Chaqueta,Caballero,Negro,Deportivo,Marca C,810.3,42,43,58,Artes,Hombre,Buena
Falda,Dama,Blanco,Casual,Marca D,763.29,45,49,51,Artes,Hombre,Buena
Pantalón,Caballero,Amarillo,Casual,Marca B,1630.01,32,44,40,Medicina,Hombre,Regular
Pantalón,Dama,Blanco,Deportivo,Marca C,1742.5,41,17,28,Educación,HombreMujer,Regular
Otros,Dama,Azul,Casual,Marca A,1869.95,46,10,31,Artes,HombreMujer,Regular
Chaqueta,Dama,Rojo,Formal,Marca B,1503.41,46,42,21,Educación,HombreMujer,Mala
Otros,Dama,Rojo,Formal,Marca A,1941.23,34,22,32,Educación,HombreMujer,Mala
Chaqueta,Dama,Amarillo,Formal,Marca D,1290.24,41,20,49,Ingeniería,Mujer,Mala
Camisa,Dama,Rojo,Formal,Marca A,564.91,46,2,54,Artes,HombreMujer,Regular
Pantalón,Dama,Rojo,Formal,Marca D,1635.81,44,44,67,Ciencias Sociales y Humanidades,Hombre,Buena
Falda,Caballero,Blanco,Deportivo,Marca C,1547.03,31,20,50,Ingeniería,Mujer,Buena
Otros,Dama,Negro,Formal,Marca B,901.78,29,40,37,Ciencias Sociales y Humanidades,HombreMujer,Mala
Falda,Caballero,Negro,Deportivo,Marca B,1445.17,39,23,30,Artes,Hombre,Mala
Camisa,Dama,Azul,Deportivo,Marca B,921.89,39,29,53,Ciencias Sociales y Humanidades,Mujer,Regular
Vestido,Dama,Negro,Deportivo,Marca B,1665.37,41,28,54,Educación,Mujer,Regular
Chaqueta,Caballero,Blanco,Formal,Marca A,1789.61,30,13,52,Ciencias Sociales y Humanidades,Hombre,Mala
Camisa,Dama,Negro,Deportivo,Marca A,1795.0,38,13,19,Ingeniería,Hombre,Mala
Pantalón,Caballero,Blanco,Casual,Marca B,1967.0,30,7,26,Artes,Mujer,Mala
Falda,Dama,Blanco,Formal,Marca C,1401.73,45,3,41,Ingeniería,Mujer,Buena
Otros,Caballero,Amarillo,Deportivo,Marca D,689.51,29,13,67,Ciencias Sociales y Humanidades,Hombre,Mala
Otros,Caballero,Azul,Formal,Marca C,1612.13,30,4,29,Educación,Hombre,Regular
Chaqueta,Dama,Verde,Casual,Marca B,1274.08,38,3,25,Artes,Hombre,Mala
Chaqueta,Dama,Blanco,Deportivo,Marca B,1742.58,38,9,53,Ciencias Sociales y Humanidades,Mujer,Buena
Chaqueta,Dama,Amarillo,Formal,Marca A,576.05,31,1,22,Ingeniería,HombreMujer,Buena
Pantalón,Caballero,Amarillo,Formal,Marca B,1846.36,45,45,56,Medicina,Mujer,Mala
Falda,Dama,Verde,Deportivo,Marca D,1478.25,39,22,21,Medicina,Hombre,Regular
Vestido,Dama,Blanco,Casual,Marca C,959.3,45,34,57,Educación,Mujer,Buena
Otros,Dama,Azul,Formal,Marca D,1431.21,32,31,65,Medicina,Mujer,Buena
Otros,Caballero,Negro,Casual,Marca A,768.22,34,18,25,Medicina,Mujer,Buena
Camisa,Caballero,Negro,Deportivo,Marca A,1008.06,39,31,64,Educación,Hombre,Mala
Camisa,Dama,Negro,Formal,Marca A,1522.99,32,48,31,Artes,Hombre,Regular
Falda,Caballero,Azul,Casual,Marca B,1545.59,38,21,54,Educación,Mujer,Regular
Falda,Dama,Verde,Formal,Marca C,923.66,41,9,43,Ciencias Sociales y Humanidades,Hombre,Regular
Chaqueta,Caballero,Rojo,Casual,Marca B,1293.73,45,34,45,Artes,Mujer,Regular
Vestido,Dama,Amarillo,Casual,Marca B,1512.52,40,24,24,Ciencias Sociales y Humanidades,HombreMujer,Regular
Falda,Dama,Negro,Formal,Marca B,801.73,28,31,65,Ingeniería,HombreMujer,Buena
Otros,Caballero,Amarillo,Formal,Marca D,1575.23,29,29,22,Ingeniería,Mujer,Regular
Otros,Caballero,Negro,Formal,Marca D,1772.75,46,18,64,Educación,HombreMujer,Mala
Pantalón,Dama,Negro,Casual,Marca B,1314.23,45,15,67,Ciencias Sociales y Humanidades,Hombre,Mala
Vestido,Caballero,Blanco,Formal,Marca D,1335.16,39,23,34,Ciencias Sociales y Humanidades,Mujer,Buena
Falda,Caballero,Amarillo,Formal,Marca C,1961.54,29,10,63,Medicina,Hombre,Regular
Pantalón,Caballero,Azul,Deportivo,Marca A,940.57,46,19,19,Ingeniería,HombreMujer,Regular
Vestido,Caballero,Blanco,Formal,Marca B,1296.65,31,46,18,Ciencias Sociales y Humanidades,Hombre,Mala
Chaqueta,Dama,Negro,Formal,Marca D,644.13,33,16,66,Medicina,Hombre,Regular
Pantalón,Caballero,Rojo,Deportivo,Marca B,1427.24,43,26,28,Ciencias Sociales y Humanidades,Mujer,Buena
Otros,Caballero,Verde,Deportivo,Marca B,1645.85,29,39,41,Medicina,Mujer,Regular
Chaqueta,Dama,Verde,Casual,Marca D,1192.99,40,13,52,Artes,HombreMujer,Buena
Pantalón,Caballero,Verde,Formal,Marca B,1018.57,44,28,61,Medicina,HombreMujer,Regular
Camisa,Caballero,Rojo,Deportivo,Marca A,1733.78,45,28,70,Medicina,Mujer,Mala
Pantalón,Dama,Rojo,Casual,Marca B,623.4,44,34,20,Educación,Hombre,Regular
Vestido,Dama,Verde,Casual,Marca D,1506.34,34,25,29,Artes,Hombre,Mala
Falda,Dama,Rojo,Formal,Marca A,1496.34,46,37,54,Ingeniería,HombreMujer,Regular
Vestido,Dama,Blanco,Formal,Marca A,1277.04,42,36,62,Ingeniería,Mujer,Regular
Chaqueta,Dama,Negro,Formal,Marca C,1301.33,39,14,41,Ciencias Sociales y Humanidades,Hombre,Mala
Falda,Caballero,Azul,Casual,Marca A,1249.19,30,45,21,Educación,HombreMujer,Buena
Falda,Dama,Negro,Formal,Marca C,1045.46,40,28,25,Artes,Mujer,Regular
Otros,Caballero,Amarillo,Deportivo,Marca C,637.82,29,5,67,Educación,Mujer,Regular
Falda,Caballero,Verde,Casual,Marca A,1544.24,36,18,28,Medicina,Hombre,Regular
Chaqueta,Dama,Verde,Casual,Marca C,712.95,45,28,31,Ciencias Sociales y Humanidades,HombreMujer,Regular
Camisa,Dama,Blanco,Deportivo,Marca B,822.26,29,12,25,Ingeniería,Mujer,Buena
Pantalón,Caballero,Verde,Deportivo,Marca C,750.45,41,38,42,Ciencias Sociales y Humanidades,Hombre,Buena
Vestido,Dama,Blanco,Deportivo,Marca B,1200.14,43,21,29,Medicina,Mujer,Regular
Vestido,Dama,Amarillo,Casual,Marca C,1173.41,33,0,30,Ingeniería,HombreMujer,Buena
Falda,Dama,Negro,Casual,Marca D,865.83,38,3,44,Educación,Hombre,Buena
Camisa,Dama,Amarillo,Deportivo,Marca C,1737.48,41,50,46,Ingeniería,Mujer,Mala
Otros,Caballero,Rojo,Casual,Marca D,1520.34,40,38,32,Medicina,Hombre,Buena
Chaqueta,Dama,Rojo,Casual,Marca D,680.4,38,31,62,Ciencias Sociales y Humanidades,Hombre,Mala
Otros,Caballero,Negro,Deportivo,Marca B,1488.5,45,35,25,Ingeniería,Hombre,Buena
Falda,Caballero,Amarillo,Casual,Marca B,587.29,41,4,19,Ingeniería,Hombre,Regular
Falda,Dama,Azul,Casual,Marca C,1494.08,28,19,48,Artes,Hombre,Regular
Otros,Caballero,Verde,Deportivo,Marca B,1885.06,44,13,27,Educación,Hombre,Regular
Otros,Dama,Blanco,Formal,Marca D,1031.98,41,29,19,Artes,Hombre,Buena
Vestido,Caballero,Azul,Casual,Marca C,1743.82,30,40,21,Artes,Hombre,Regular
Camisa,Caballero,Rojo,Casual,Marca C,1668.84,34,4,30,Medicina,Mujer,Buena
Chaqueta,Dama,Azul,Casual,Marca D,1015.71,42,21,20,Ciencias Sociales y Humanidades,Mujer,Mala
Otros,Dama,Blanco,Casual,Marca B,1811.33,29,33,49,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Amarillo,Formal,Marca D,575.46,29,24,54,Ciencias Sociales y Humanidades,Hombre,Buena
Vestido,Dama,Negro,Formal,Marca D,1699.38,44,35,22,Educación,Hombre,Regular
Falda,Caballero,Rojo,Formal,Marca C,1267.68,33,43,45,Ingeniería,Mujer,Buena
Chaqueta,Caballero,Amarillo,Formal,Marca D,1199.94,28,21,39,Ciencias Sociales y Humanidades,HombreMujer,Mala
Pantalón,Caballero,Amarillo,Formal,Marca C,914.99,36,45,47,Ingeniería,Mujer,Buena
Camisa,Dama,Blanco,Deportivo,Marca B,1763.64,42,39,31,Ciencias Sociales y Humanidades,Mujer,Mala
Falda,Dama,Rojo,Deportivo,Marca D,1908.94,34,19,39,Ingeniería,Hombre,Mala
Vestido,Caballero,Amarillo,Deportivo,Marca B,1155.41,40,32,61,Educación,Hombre,Buena
Chaqueta,Caballero,Azul,Casual,Marca D,562.75,36,35,62,Ingeniería,Mujer,Regular
Pantalón,Dama,Verde,Formal,Marca A,788.86,35,6,58,Ingeniería,HombreMujer,Regular
Camisa,Caballero,Negro,Formal,Marca A,1146.47,43,40,25,Ciencias Sociales y Humanidades,Mujer,Buena
Pantalón,Dama,Negro,Casual,Marca B,1391.86,29,7,63,Educación,Mujer,Buena
Camisa,Dama,Azul,Deportivo,Marca D,612.95,38,48,32,Educación,HombreMujer,Buena
Pantalón,Caballero,Amarillo,Casual,Marca C,719.84,30,50,66,Medicina,Mujer,Buena
Camisa,Caballero,Verde,Deportivo,Marca C,919.71,44,2,34,Medicina,Mujer,Mala
Chaqueta,Dama,Azul,Casual,Marca C,538.3,46,7,42,Artes,Hombre,Buena
Camisa,Caballero,Blanco,Deportivo,Marca C,1617.83,38,8,50,Medicina,Hombre,Regular
Camisa,Dama,Negro,Formal,Marca B,1622.54,35,40,46,Artes,HombreMujer,Mala
Camisa,Dama,Rojo,Deportivo,Marca D,1465.85,32,15,39,Ingeniería,HombreMujer,Buena
Otros,Dama,Verde,Formal,Marca B,1757.11,28,32,44,Educación,HombreMujer,Regular
Chaqueta,Dama,Azul,Deportivo,Marca B,1311.47,30,29,37,Medicina,Hombre,Regular
Otros,Dama,Negro,Casual,Marca C,552.79,28,46,56,Educación,Hombre,Buena
